user_id,Q1,Total Traffic(MB),Downlink Throughput(Kbps),Uplink Throughput(Kbps),Downlink TCP Retransmission Rate(%),Video Streaming Download Throughput(Kbps),Video Streaming xKB Start Delay(ms),Web Page Download Throughput(Kbps),Web Average TCP RTT(ms),Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Downlink Throughput(Kbps)_log,Uplink Throughput(Kbps)_log,Downlink TCP Retransmission Rate(%)_log,Video Streaming Download Throughput(Kbps)_log,Video Streaming xKB Start Delay(ms)_log,Web Page Download Throughput(Kbps)_log,Web Average TCP RTT(ms)_log
1678,1,594.94474,4704.5300000001,44.5800000001,1.2300000001,11623.1100000001,971.0000000001,1980.5800000001,58.0000000001,0,1,0,0,0,0,0,8.456281153299717,3.797285327959966,0.20701416946562692,9.360750636592739,6.878326468291428,7.591145010086152,4.060443010548144
1679,5,432.70143,1912.0200000001,186.67000000009998,1.9700000001,10704.8600000001,1713.0000000001,4276.1600000001,69.0000000001,0,0,0,1,0,0,0,7.555915553807737,5.229342352045041,0.6780335428006585,9.278453122937341,7.446001498324178,8.36081068959272,4.234106504598708
1681,10,594.73726,1116.1000000001,83.6900000001,0.9600000001,2827.3000000001,2123.0000000001,1640.9800000001,65.0000000001,0,0,0,0,0,0,0,7.017595744661759,4.427119496045978,-0.04082199441608849,7.947077471624716,7.660585461703303,7.403048903325448,4.174387269897176
1682,4,637.79715,718.4600000001001,437.7200000001,1.3500000001,2145.3000000001,6003.0000000001,2882.9300000001,40.0000000001,1,1,0,0,0,0,0,6.577110032431575,6.081579436550471,0.30010459252441224,7.671034681722507,8.70001462325186,7.966562417080052,3.6888794541164365
1683,10,329.37699,642.5300000001,110.2000000001,0.4800000001,4236.0200000001005,1972.0000000001,3245.8500000001,150.0000000001,0,0,0,0,0,0,0,6.465413508286469,4.702296896719721,-0.7339691748718671,8.351379428145492,7.586803535162631,8.085132536285931,5.0106352940969225
1684,10,546.46061,2749.7400000001,74.7300000001,2.2200000001,712.1200000001,8323.0000000001,1012.3700000001,136.0000000001,0,0,0,0,0,0,0,7.919261640736405,4.313881617943537,0.7975071959292332,6.5682464365368025,9.026778045746108,6.920049395675713,4.912654885736787
1685,1,311.57116,871.1400000001,51.770000000100005,0.6800000001000001,839.1000000001001,2492.0000000001,642.1500000001,235.0000000001,0,0,1,1,0,0,0,6.769802698723766,3.9468108309157417,-0.38566248066492576,6.732329888876143,7.820840879907384,6.464821921259221,5.459585514144584
1686,10,634.77989,2498.1000000001,315.6400000001,1.1500000001,4287.2800000001,1264.0000000001,1246.7100000001,65.0000000001,0,0,0,0,0,0,0,7.823285721909923,5.754602323653151,0.13976194246211515,8.363407778204362,7.142036574706882,7.128263360494745,4.174387269897176
1687,10,663.17557,6335.3800000001,72.9800000001,2.7500000001,4968.3800000001,1552.0000000001,3116.1500000001,81.0000000001,0,0,0,0,0,0,0,8.753905075170955,4.290185431009672,1.0116009117148435,8.510849110221171,7.347299700743228,8.044353544471326,4.394449154673674
1688,3,149.43136,484.59000000009996,259.2300000001,2.1100000001,1821.9700000001,1751.0000000001,3574.2800000001002,113.0000000001,0,0,0,0,0,0,0,6.183303172593983,5.557715698521803,0.7466879475353685,7.507673612261789,7.467942332285909,8.181519036243316,4.727387818713225
1689,8,570.12717,5188.6200000001,179.32000000009998,0.3200000001,18193.160000000098,768.0000000001,5518.8800000001,48.0000000001,0,0,0,1,0,0,0,8.5542230448496,5.189171919287796,-1.1394342828758648,9.808800978249463,6.643789733147803,8.61593022013374,3.8712010109099744
1690,10,431.01133,4448.5100000001,146.3600000001,0.6800000001000001,8535.8800000001,1045.0000000001,2136.5600000001,94.0000000001,0,0,0,0,0,0,0,8.400324487631064,4.98606934015169,-0.38566248066492576,9.052033734775943,6.951772164399007,7.666952338003629,4.543294782271068
1691,1,641.98251,2778.2000000001,371.40000000009996,0.9000000001,9291.7800000001,1311.0000000001,3907.1900000001,71.0000000001,0,0,0,0,0,0,0,7.9295585149633245,5.917279648918875,-0.10536051554671516,9.136885417329351,7.178545483763776,8.270573724535577,4.262679877042724
1692,10,684.26422,928.0200000001,65.1900000001,2.9900000001,3783.6600000001,1311.0000000001,1080.5000000001,265.0000000001,0,0,0,0,0,0,0,6.833053284278211,4.177306082937982,1.0952733874360399,8.238447074126405,7.178545483763776,6.985179175947033,5.5797298259865995
1693,1,108.14246,312.5700000001,69.5100000001,1.3200000001,10577.2400000001,1477.0000000001,1648.2500000001,131.0000000001,0,0,1,1,0,0,0,5.744828444092522,4.241470627113833,0.2776317366740371,9.2664598018147,7.297768282531448,7.40746939799347,4.875197323201915
1694,8,802.03744,2206.4500000001,109.40000000010001,1.3400000001,6565.8400000001,846.0000000001,3327.7800000001002,51.0000000001,0,0,0,0,0,0,0,7.699140168131121,4.695010889988795,0.29266961403744696,8.789635729808513,6.740519359606342,8.110060693986815,3.9318256327262864
1695,6,181.73849,141.1800000001,41.5700000001,5.0000000001,1001.7800000001,1360.0000000001,1447.8200000001,101.0000000001,0,0,0,0,0,0,0,4.950035671968035,3.727378753266952,1.6094379124541003,6.909533696659648,7.215239978730171,7.277814255826413,4.61512051684225
1696,10,539.80452,3155.8800000001,165.6800000001,5.2100000001,7161.3900000001,1548.0000000001,2315.3000000001,43.0000000001,0,0,0,0,0,0,0,8.057022658429222,5.110058217087932,1.6505798557844693,8.876459375191336,7.344719054149737,7.747294547757196,3.761200115695888
1697,10,472.72104,1019.3900000001,221.5600000001,0.2700000001,2637.5200000001,1072.0000000001,1341.1900000001,146.0000000001,0,0,0,0,0,0,0,6.926959688165948,5.400693433165355,-1.3093333196133918,7.877594360693998,6.977281341630841,7.201312558554808,4.983606621709021
1698,10,139.41212,729.9800000001001,278.8200000001,3.4800000001,2806.3800000001,2785.0000000001,1537.4700000001,105.0000000001,0,0,0,0,0,0,0,6.5930171365069885,5.630566412325301,1.2470322938151186,7.9396506755846605,7.93200315236142,7.337893487295251,4.653960350158476
1699,8,101.50592,653.7200000001001,98.79000000010001,1.5100000001,6161.4700000001,3030.0000000001,680.7400000001,211.0000000001,0,0,1,0,0,0,0,6.48267912522501,4.592996385057395,0.4121096508930581,8.72607066442209,8.016317898503448,6.523180441765622,5.35185813347654
1700,1,300.85808,460.2900000001,52.1700000001,3.2900000001,885.8400000001001,3210.0000000001,419.1800000001,244.0000000001,0,0,0,0,0,0,0,6.1318567256254415,3.954507617036218,1.1908875648076758,6.786536347389966,8.074026216124093,6.0383004219452525,5.497168225293612
1701,8,208.28728,1436.3000000001,322.0700000001,1.0000000001,1463.4500000001,11004.0000000001,1692.0200000001,47.0000000001,0,0,0,0,0,0,0,7.269825641437847,5.774768913223001,1.000000082690371e-10,7.2885519408746555,9.306014122044473,7.433678360427337,3.850147601712186
1702,4,863.40744,9531.9100000001,65.4500000001,0.3500000001,11341.2400000001,1102.0000000001,3711.2700000001,54.0000000001,1,0,0,0,0,0,0,9.162400396294085,4.181286492357437,-1.0498221242129635,9.336200918746437,7.004881989712951,8.219129415083348,3.9889840465661264
1703,7,640.71339,3216.6600000001,107.5500000001,2.4000000001,5447.2300000001,1496.0000000001,1340.3900000001001,128.0000000001,1,0,0,1,1,0,0,8.076098833123945,4.677955855714669,0.8754687373955665,8.602862501570264,7.31055015853449,7.200715895375836,4.8520302639203985
1704,5,335.63046,1676.8000000001,51.5500000001,1.2300000001,4367.7200000001,1559.0000000001,1114.3300000001,102.0000000001,1,0,1,1,1,0,0,7.424642494126783,3.9425522104649087,0.20701416946562692,8.381996412806004,7.3517998690578406,7.016008606422448,4.624972813285251
1705,8,258.97594,589.1100000001001,66.0300000001,0.8900000001,3221.3600000001,1579.0000000001,1687.9600000001,123.0000000001,0,0,0,0,0,0,0,6.378612923430419,4.190109184207994,-0.11653381614359196,8.077558909617949,7.364547014255705,7.431275978192726,4.812184355373231
1706,1,535.45842,223.1800000001,56.7500000001,0.6100000001,536.1400000001,4459.0000000001,349.77000000009997,557.0000000001,0,0,1,1,1,0,0,5.407978620758003,4.038655656363274,-0.4942963216508457,6.284395320995618,8.4026798046275,5.857275795613596,6.322565239927464
1707,3,650.45277,494.03000000009996,134.7500000001,0.5200000001,614.6800000001,6358.0000000001,336.3600000001,487.0000000001,1,0,0,1,1,0,0,6.202596244089149,4.903421209789848,-0.6539264672143563,6.421101807187294,8.757469141470764,5.818182014964995,6.188264123082795
1708,3,109.08981,2666.4800000001,160.0000000001,1.2600000001,3928.6000000001,4078.0000000001,1355.6500000001001,1045.0000000001,0,0,0,0,0,0,0,7.888514529543786,5.075173815234452,0.2311117210427517,8.276038407300202,8.313361951134425,7.21203632308936,6.951772164399007
1709,3,430.20119,2969.0200000001,344.3200000001,0.4300000001,10475.3600000001,1214.0000000001,4032.4700000001,47.0000000001,0,0,0,0,0,0,0,7.995987211015945,5.8415714575336555,-0.8439700700619708,9.256781111741564,7.101675971619526,8.302134370418088,3.850147601712186
1710,3,316.11266,1252.6500000001001,54.9800000001,3.7100000001,8858.2300000001,1528.0000000001,1131.9200000001001,161.0000000001,1,1,1,0,0,0,0,7.133016586267428,4.006969482738919,1.3110318766462978,9.089102249375236,7.331714969726531,7.031670584887785,5.081404364985084
1711,9,503.24717,5265.6700000001,85.15000000010001,1.1500000001,6848.9900000001,1399.0000000001,2209.3600000001,99.0000000001,0,0,0,0,0,0,0,8.568963671932394,4.444414407109872,0.13976194246211515,8.83185647512969,7.243512974665553,7.700458159811582,4.5951198501356
1712,8,553.8529,3252.2600000001003,1807.9400000001,1.7300000001,11318.5800000001,1424.0000000001,1985.4400000001,231.0000000001,0,0,0,0,0,0,0,8.087105418271346,7.499943354560807,0.548121408567491,9.334200902192602,7.261225091971991,7.59359583102636,5.442417710522227
1713,1,846.76894,1457.6400000001001,467.4800000001,3.0400000001,3047.5100000001003,1672.0000000001,1472.7000000001,173.0000000001,0,0,0,0,0,0,0,7.284573968500249,6.14735656706517,1.111857515451025,8.022080142728255,7.421775793644707,7.294852729732185,5.153291594498357
1714,10,124.66209,858.9900000001,227.2200000001,2.1500000001,2848.5300000001002,1943.0000000001,1222.4300000001,188.0000000001,0,0,0,0,0,0,0,6.755757280473071,5.425918711142199,0.765467842186083,7.954558350723899,7.571988449377492,7.108595959996007,5.236441962830481
1715,10,250.75084,1586.5200000001,140.4600000001,1.0700000001,4729.1700000001,2045.0000000001,2575.1500000001,88.0000000001,0,0,0,0,0,0,0,7.369298217310068,4.944922750731586,0.06765864856727281,8.461504990401236,7.623153068476951,7.853663063828453,4.477336814479343
1716,5,708.55258,5430.1300000001,101.8300000001,0.7000000001,5060.8700000001,1444.0000000001,2520.2500000001,85.0000000001,0,0,1,1,0,0,0,8.599718353709557,4.623304756184556,-0.3566749437958753,8.529293684260994,7.275172319452841,7.83211338193409,4.442651256491493
1717,10,622.85049,2369.6500000001,156.8300000001,0.8300000001,3939.9300000001,2121.0000000001,1968.8900000001001,77.0000000001,0,0,0,0,0,0,0,7.770497543898659,5.055162416146971,-0.18632957807101155,8.278918235636716,7.659642954564729,7.58522521115683,4.343805421854983
1718,1,527.32326,228.0500000001,43.590000000100005,3.2300000001,669.7200000001001,2886.0000000001,189.8300000001,1446.0000000001,1,0,1,0,0,0,0,5.429564903158148,3.7748277662525953,1.172482137265525,6.506859714588492,7.967626739333851,5.246128934802977,7.2765564027187795
1719,6,408.05819,1092.2900000001,198.26000000009998,1.1600000001,6957.3900000001,1853.0000000001,2828.9100000001,78.0000000001,0,0,0,0,0,0,0,6.996031688813632,5.289579300605256,0.14842000520448012,8.847559682998396,7.524561226285414,7.947646757433935,4.356708826690874
1720,10,490.78364,5173.9400000001,27.9400000001,2.0000000001,6543.9400000001,1466.0000000001,1766.8200000001,147.0000000001,0,0,0,0,0,0,0,8.551389766234998,3.330059353832395,0.6931471806099453,8.786294709536408,7.290292882446665,7.476936599558743,4.990432586779416
1721,2,180.24737,4018.1400000001,67.4200000001,2.0600000001,4108.9100000001,3897.0000000001,575.8100000001,213.0000000001,0,0,0,1,0,0,0,8.298574387973469,4.210941709807398,0.7227059828500334,8.320913065504106,8.267962305338735,6.355777745168811,5.361292165709894
1722,2,729.54642,2063.9100000001,137.92000000009998,0.4200000001,4157.1200000001,1477.0000000001,1087.6600000001001,99.0000000001,1,0,1,1,1,0,0,7.632357520999628,4.926673806916108,-0.8675005674666278,8.332577805807393,7.297768282531448,6.99178387857768,4.5951198501356
1723,10,488.73973,1926.5300000001,178.8600000001,0.6000000001,6128.8100000001,1289.0000000001,2380.3500000001,83.0000000001,0,0,0,0,0,0,0,7.563475736226357,5.186603376918594,-0.510825623599324,8.720755882842074,7.161622002939265,7.775002814677003,4.418840607797803
1724,10,299.87876,1365.8000000001,116.8200000001,1.3100000001,6150.5300000001,2103.0000000001,2419.2000000001,119.0000000001,0,0,0,0,0,0,0,7.2194956165270625,4.760634288613019,0.2700271372893961,8.724293535949183,7.651120175702747,7.791192185985255,4.77912349311237
1725,7,680.06734,473.0800000001,122.1300000001,3.0800000001,3176.3900000001,1716.0000000001,950.7600000001,169.0000000001,1,0,0,0,0,0,0,6.159264507383128,4.805086051183816,1.1249295970179507,8.063500610798023,7.4477512800479655,6.8572616647652564,5.129898714923665
1727,3,243.54374,1140.7700000001,50.8300000001,1.4700000001,2795.8800000001,2820.0000000001,883.2000000001001,83.0000000001,1,0,0,1,1,0,0,7.039458751979135,3.9284867314607785,0.38526240085867214,7.9359021839777775,7.944492163932194,6.783551675522944,4.418840607797803
1728,10,653.88628,943.3300000001001,98.8000000001,0.6600000001,5684.5200000001005,1567.0000000001,1960.3000000001,69.0000000001,0,0,0,0,0,0,0,6.849416168394132,4.593097604754834,-0.4155154438101506,8.645501969902334,7.356918242356085,7.580852801736429,4.234106504598708
1729,8,677.46512,790.1500000001,90.3000000001,0.8700000001,4356.0500000001,1563.0000000001,1038.0900000001,217.0000000001,1,0,0,0,0,0,0,6.6722228008552396,4.503137460424047,-0.13926206721856513,8.379320962407567,7.354362330421541,6.945137765169563,5.379897353540921
1730,3,769.73565,762.1500000001,256.96000000009997,2.6500000001,2631.8400000001,1666.0000000001,1530.1700000001001,157.0000000001,0,0,0,0,0,0,0,6.636143386707982,5.548920430758786,0.9745596400358667,7.875438500323886,7.418180822726848,7.333134119325275,5.0562458053489445
1731,5,831.87657,3117.3500000001,71.7600000001,0.7900000001,6393.6100000001,2479.0000000001,1499.7100000001,122.0000000001,0,0,0,0,0,0,1,8.044738560919491,4.273327217751934,-0.23572233339448753,8.763054333077037,7.8156105320352305,7.313027035065737,4.8040210447340765
1732,1,640.58904,1339.4300000001,80.3900000001,1.6200000001000001,11114.2100000001,1662.0000000001,647.0300000001,82.0000000001,1,0,1,0,0,0,0,7.199999429313888,4.3868897903411135,0.4824261493060212,9.315979748748642,7.415776975415453,6.4723926612777225,4.406719247265473
1733,10,309.24194,2885.7200000001,336.2400000001,3.6000000001,4455.2200000001,3195.0000000001,1304.4700000001,55.0000000001,0,0,0,0,0,0,0,7.967529714530077,5.8178251906971585,1.280933845489842,8.401831721401695,8.069342366811666,7.173552106995438,4.007333185234289
1734,5,726.62755,11843.0000000001,54.0000000001,0.4400000001,4812.9600000001,1116.0000000001,542.8900000001,97.0000000001,0,0,0,0,0,0,0,9.379492254721503,3.9889840465661264,-0.8209805518425575,8.479067558443745,7.017506142941346,6.296906721143494,4.574710978504414
1735,10,825.90775,933.8200000001001,162.0600000001,1.0200000001,4822.4400000001,1660.0000000001,1182.3200000001,244.0000000001,0,0,0,0,0,0,0,6.839283700170082,5.087966637033197,0.019802627394218956,8.48103530302288,7.414572881350649,7.075233888906402,5.497168225293612
1736,10,597.13816,2062.7100000001,351.3100000001,1.3800000001,3766.3400000001,1064.0000000001,2568.5200000001,71.0000000001,0,0,0,0,0,0,0,7.631775931207583,5.861669024565758,0.32208349924157703,8.233858986607745,6.969790669901684,7.851085136522948,4.262679877042724
1737,10,638.26972,3263.3800000001,315.7900000001,1.5000000001,11294.7100000001,1647.0000000001,4047.3400000001,64.0000000001,0,0,0,0,0,0,0,8.090518747060663,5.755077435709346,0.40546510817483106,9.332089753495033,7.406710730177701,8.305815154196033,4.158883083361235
1738,10,309.2532,717.7000000001001,71.3300000001,1.7300000001,4843.2900000001,1364.0000000001,1055.1400000001001,74.0000000001,0,0,0,0,0,0,0,6.576051654436165,4.267316996291349,0.548121408567491,8.48534952085002,7.218176838403481,6.961428738528008,4.304065093205521
1739,10,783.32666,2647.0700000001,37.1100000001,0.6300000001,3240.1300000001,1463.0000000001,2067.9800000001,358.0000000001,0,0,0,0,0,0,0,7.881208646909587,3.613886475075201,-0.4620354594378285,8.083368731438272,7.288244401020193,7.634327564401718,5.880532986400979
1740,1,726.67652,1408.8000000001,311.8000000001,0.7100000001,7693.7000000001,1409.0000000001,3197.0700000001,44.0000000001,1,0,1,1,1,0,0,7.250493557182067,5.742361956623997,-0.3424903088059309,8.94815709113018,7.250635511898751,8.069990044347225,3.784189633920534
1741,10,199.99135,830.4900000001,168.8000000001,0.40000000010000003,5824.3600000001,1341.0000000001,871.2400000001,78.0000000001,0,0,0,0,0,0,0,6.722015888041784,5.128714582162449,-0.916290731624155,8.669804401152996,7.201170883281753,6.769917484247142,4.356708826690874
1742,8,127.12037,1457.3900000001001,34.840000000100005,0.9100000001,2433.9300000001,2321.0000000001,1607.2700000001,142.0000000001,0,0,0,1,0,0,0,7.284402443678471,3.5507661519871725,-0.09431067936135118,7.797262513889915,7.74975340627448,7.382292366559307,4.955827057601965
1743,8,879.59678,7950.3900000001,138.44000000009999,1.1900000001,8242.7800000001,1407.0000000001,2043.7800000001,79.0000000001,1,1,1,0,0,0,0,8.980976263048928,4.930437018767866,0.1739533072074716,9.01709294464493,7.24921505711446,7.622556313436961,4.369447852468287
1744,1,219.10532,3338.3500000001,73.40000000010001,0.5000000001,58566.0300000001,710.0000000001,972.1200000001,56.0000000001,0,0,0,0,0,0,1,8.11323195193061,4.295923935621833,-0.6931471803599453,10.97791011464549,6.565264970035502,6.879479253630503,4.025351690736935
1745,9,350.43603,1601.9200000001001,299.1900000001,0.5000000001,2289.3000000001,1905.0000000001,1544.1900000001,233.0000000001,0,0,0,0,0,0,0,7.378958188803417,5.70107882308222,-0.6931471803599453,7.736001372963741,7.552237287560854,7.342254780008714,5.45103845356613
1746,7,188.13978,2580.0700000001,109.4700000001,0.09000000009999999,7110.5300000001,743.0000000001,2150.0300000001002,106.0000000001,0,0,0,1,0,0,0,7.855571809330588,4.69565053911738,-2.407945607540761,8.869332062916445,6.610696044717894,7.6732370745127785,4.66343909411301
1747,3,591.70039,2205.7900000001,333.9100000001,0.7400000001,3849.1000000001,1758.0000000001,1430.6900000001,176.0000000001,0,0,0,0,0,0,0,7.698841000359232,5.810871495587996,-0.3011050926487865,8.255594633720504,7.471932078245179,7.265912124362414,5.17048399503872
